"Name","Latitude","Longitude","pop_buffer_hybrid","ho_size","EI_SubArea","PLN_Cabang","PROVINSI","XY_Source","full_population_2010_Census_BIG_method","distance_to_nearest_line_km","Desa","population_buffer_corrected","SettlementTargetElectrificationRate_2010Census","pop_outside_1kmBuffer","pop"
530504100601,-9.274577,124.54976,75,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",75,8.974288944,5305041006,75,1,75,75
530504100602,-9.288038,124.550929,117,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",117,10.18296024,5305041006,117,1,117,117
530504100603,-9.292166,124.559763,87,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",87,10.17855444,5305041006,87,1,87,87
530504100604,-9.293944,124.554862,55,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",55,10.57352688,5305041006,55,1,55,55
530504100605,-9.295437,124.560722,47,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",47,10.47508493,5305041006,47,1,47,47
530504100606,-9.297572,124.558056,134,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",134,10.80207169,5305041006,134,1,134,134
530504100607,-9.298826,124.554147,116,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",116,11.09725473,5305041006,116,1,116,116
530504100608,-9.303351,124.561057,75,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",75,11.28258276,5305041006,75,1,75,75
530504100609,-9.311572,124.525325,13,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",13,9.63417619,5305041006,13,1,13,13
530504100610,-9.323382,124.534277,84,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",84,8.861598198,5305041006,84,1,84,84
530504100611,-9.271009,124.592869,199,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",199,7.080384803,5305041006,199,1,199,199
530504100612,-9.290201,124.558389,15,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",15,10.03782735,5305041006,15,1,15,15
530504100613,-9.307148,124.565858,143,4.31,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",143,11.23572018,5305041006,143,1,143,143
530504100701,-9.278619,124.521166,171,3.73,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",171,9.630224404,5305041007,171,1,171,171
530504100702,-9.281186,124.526413,687,3.73,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",687,9.877173088,5305041007,687,1,687,687
530504100703,-9.28638,124.547637,37,3.73,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",37,10.20207534,5305041007,37,1,37,37
530504100704,-9.287684,124.549449,0,3.73,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",0,10.22722322,5305041007,0,0,0,0
530504100705,-9.311254,124.52549,0,3.73,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",0,9.673405392,5305041007,0,0,0,0
530504100801,-9.212607,124.591253,73,4.11,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",73,0.751760205,5305041008,73,1,0,0
530504100802,-9.238514,124.585831,39,4.11,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",39,3.631472984,5305041008,39,1,39,39
530504100803,-9.236899,124.585973,54,4.11,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",54,3.456009285,5305041008,54,1,54,54
530504100804,-9.220429,124.585409,1917,4.11,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",1917,1.827340386,5305041008,1917,1,1917,1917
530504100901,-9.177191,124.58004,36,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",36,0.102321141,5305041009,36,1,0,0
530504100902,-9.176746,124.57504,179,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",179,0.084267457,5305041009,179,1,0,0
530504100903,-9.179443,124.57158,88,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",88,0.056511285,5305041009,88,1,0,0
530504100904,-9.170205,124.570998,68,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",68,0.784369108,5305041009,68,1,0,0
530504100905,-9.196767,124.566635,26,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",26,1.412928265,5305041009,26,1,26,26
530504100906,-9.185833,124.565091,62,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",62,0.214663225,5305041009,62,1,0,0
530504100907,-9.177181,124.562869,50,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",50,0.77313388,5305041009,50,1,0,0
530504100908,-9.184137,124.563847,330,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",330,0.062026542,5305041009,330,1,0,0
530504100909,-9.185308,124.560382,140,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",140,0.016746245,5305041009,140,1,0,0
530504100910,-9.178815,124.557806,70,4.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",70,0.731884793,5305041009,70,1,0,0
530504101001,-9.196947,124.499302,64,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",85,1.699499015,5305041010,85,1,85,85
530504101002,-9.179886,124.498666,123,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",162,0.04034203,5305041010,0,0,0,0
530504101003,-9.195252,124.495983,257,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",339,1.361256196,5305041010,339,1,339,339
530504101004,-9.190248,124.493933,62,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",82,0.774663341,5305041010,82,1,0,0
530504101005,-9.185327,124.492022,106,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",140,0.192301045,5305041010,140,1,0,0
530504101006,-9.181204,124.491184,612,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",809,0.088037386,5305041010,809,1,0,0
530504101007,-9.17618,124.488042,21,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",28,0.0423563,5305041010,28,1,0,0
530504101008,-9.17491,124.487471,38,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",50,0.057570012,5305041010,50,1,0,0
530504101009,-9.174653,124.48065,103,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",136,0.747877331,5305041010,136,1,0,0
530504101010,-9.191206,124.531194,50,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",66,0.010613613,5305041010,0,0,0,0
530504101011,-9.191897,124.528984,31,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",41,0.025030077,5305041010,0,0,0,0
530504101012,-9.190208,124.525537,328,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",433,0.035414411,5305041010,0,0,0,0
530504101013,-9.188123,124.521366,75,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",99,0.040985763,5305041010,34,0.34,0,0
530504101014,-9.181045,124.516046,54,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",71,0.281482534,5305041010,71,1,0,0
530504101015,-9.21435,124.506574,77,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",102,3.253511153,5305041010,102,1,102,102
530504101016,-9.23147,124.505394,33,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",43,5.055690692,5305041010,43,1,43,43
530504101017,-9.182344,124.506483,125,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",165,0.06376743,5305041010,165,1,0,0
530504101018,-9.237303,124.505705,173,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",229,5.630832673,5305041010,229,1,229,229
530504101019,-9.2042,124.503103,64,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",85,2.446692604,5305041010,85,1,85,85
530504101020,-9.17722,124.500952,36,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",48,0.305331711,5305041010,48,1,0,0
530504101021,-9.199616,124.501032,131,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",173,1.971312483,5305041010,173,1,173,173
530504101022,-9.197006,124.500013,0,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",0,1.716363429,5305041010,0,0,0,0
530504101023,-9.179907,124.500342,56,4.38,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",74,0.003922277,5305041010,0,0,0,0
530504200101,-9.440265,124.554562,91,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",96,0.08139072,5305042001,96,1,0,0
530504200102,-9.439674,124.550066,36,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",38,0.445099453,5305042001,38,1,0,0
530504200103,-9.448431,124.54899,14,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",15,0.027275893,5305042001,0,0,0,0
530504200104,-9.450414,124.542973,8,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",8,0.054224159,5305042001,8,1,0,0
530504200105,-9.453146,124.553641,5,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",5,0.704026269,5305042001,5,1,0,0
530504200106,-9.453346,124.536463,6,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",6,0.060714769,5305042001,6,1,0,0
530504200107,-9.454145,124.530979,30,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",32,0.14457292,5305042001,32,1,0,0
530504200108,-9.456652,124.541859,106,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",112,0.387177825,5305042001,112,1,0,0
530504200109,-9.457709,124.548474,4,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",4,0.861963944,5305042001,4,1,0,0
530504200110,-9.467539,124.555186,7,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",7,2.160766978,5305042001,7,1,7,7
530504200111,-9.469656,124.542629,4,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",4,1.559472314,5305042001,4,1,4,4
530504200112,-9.469957,124.556333,21,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",22,2.036723106,5305042001,22,1,22,22
530504200113,-9.47008,124.533792,42,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",44,0.953645942,5305042001,44,1,0,0
530504200114,-9.476058,124.534678,12,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",13,0.474396827,5305042001,13,1,0,0
530504200115,-9.480996,124.534102,147,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",155,0.043610782,5305042001,143,0.92,0,0
530504200116,-9.452681,124.528529,3,3.81,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",3,0.035791261,5305042001,0,0,0,0
530504200201,-9.501093,124.54526,98,3.89,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",112,1.51365753,5305042002,112,1,112,112
530504200202,-9.487843,124.549815,193,3.89,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",220,0.054752753,5305042002,138,0.63,0,0
530504200203,-9.49759,124.535228,55,3.89,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",63,1.478428232,5305042002,63,1,63,63
530504200204,-9.498513,124.542659,102,3.89,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",116,1.268824311,5305042002,116,1,116,116
530504200205,-9.497391,124.538399,73,3.89,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",83,1.286271316,5305042002,83,1,83,83
530504200206,-9.490688,124.553784,53,3.89,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",61,0.25344366,5305042002,61,1,0,0
530504200301,-9.500365,124.555451,10,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",11,1.320615494,5305042003,11,1,11,11
530504200302,-9.502862,124.557476,163,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",178,1.600560325,5305042003,178,1,178,178
530504200303,-9.484687,124.56523,10,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",11,0.417714708,5305042003,11,1,0,0
530504200304,-9.488111,124.556628,20,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",22,0.047253835,5305042003,0,0,0,0
530504200305,-9.497123,124.563108,30,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",33,0.975689358,5305042003,33,1,0,0
530504200306,-9.498322,124.557263,15,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",16,1.099087408,5305042003,16,1,16,16
530504200307,-9.499431,124.555288,17,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",19,1.216288605,5305042003,19,1,19,19
530504200308,-9.488159,124.56043,355,2.47,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",387,0.102270318,5305042003,352,0.91,0,0
530504200401,-9.501442,124.604281,15,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",16,1.571547273,5305042004,16,1,16,16
530504200402,-9.502604,124.606023,26,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",27,1.713204635,5305042004,27,1,27,27
530504200403,-9.506151,124.59063,14,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",15,2.266895395,5305042004,15,1,15,15
530504200404,-9.507358,124.608485,10,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",11,2.276916788,5305042004,11,1,11,11
530504200405,-9.50806,124.607246,27,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",29,2.328465162,5305042004,29,1,29,29
530504200406,-9.507971,124.589665,6,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",6,2.480173331,5305042004,6,1,6,6
530504200407,-9.508348,124.609656,14,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",15,2.413291374,5305042004,15,1,15,15
530504200408,-9.481073,124.582504,21,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",22,0.294685301,5305042004,22,1,0,0
530504200409,-9.482271,124.585507,382,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",404,0.028207038,5305042004,328,0.81,0,0
530504200410,-9.485412,124.592143,75,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",79,0.045482665,5305042004,79,1,0,0
530504200411,-9.488313,124.596521,295,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",312,0.276618743,5305042004,312,1,0,0
530504200412,-9.496426,124.59371,18,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",19,1.172030277,5305042004,19,1,19,19
530504200413,-9.497411,124.58135,77,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",81,1.317369864,5305042004,81,1,81,81
530504200414,-9.486086,124.601359,352,2.06,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",372,0.047121247,5305042004,372,1,0,0
530504200501,-9.534423,124.629668,41,4.24,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",84,4.553948252,5305042005,84,1,84,84
530504200502,-9.48485,124.606081,142,4.24,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",295,0.083781683,5305042005,0,0,0,0
530504200503,-9.465941,124.603101,390,4.24,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",808,0.6423266,5305042005,488,0.6,0,0
530504200601,-9.431148,124.573169,392,3.79,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",803,0.096821187,5305042006,653,0.81,0,0
530504200602,-9.432389,124.565063,258,3.79,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",529,0.084935773,5305042006,0,0,0,0
530504200603,-9.434155,124.568147,14,3.79,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",29,0.271991502,5305042006,29,1,0,0
530504200604,-9.434542,124.56663,9,3.79,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",18,0.337303278,5305042006,18,1,0,0
530504200605,-9.435795,124.5589,20,3.79,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",40,0.051600104,5305042006,0,0,0,0
530504200606,-9.436967,124.562968,12,3.79,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",25,0.387574764,5305042006,25,1,0,0
530504200607,-9.437475,124.55756,20,3.79,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",40,0.022501924,5305042006,0,0,0,0
530504200701,-9.481523,124.579436,26,2.77,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",40,0.391736751,5305042007,40,1,0,0
530504200702,-9.483521,124.579157,39,2.77,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",61,0.226968682,5305042007,61,1,0,0
530504200703,-9.484838,124.577324,351,2.77,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",545,0.025186612,5305042007,306,0.56,0,0
530504200704,-9.499384,124.57361,15,2.77,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",23,1.306452984,5305042007,23,1,23,23
530504300101,-9.398441,124.640639,1131,3.65,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",1284,0.081326809,5305043001,1087,0.85,0,0
530504300102,-9.404812,124.638123,25,3.65,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",28,0.10268253,5305043001,28,1,0,0
530504300103,-9.408003,124.636331,38,3.65,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",43,0.097974802,5305043001,43,1,0,0
530504300104,-9.410868,124.644682,91,3.65,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",103,0.928155025,5305043001,103,1,0,0
530504300105,-9.414533,124.64237,170,3.65,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",193,0.888081433,5305043001,193,1,0,0
530504300106,-9.436359,124.640854,0,3.65,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",0,0.250510975,5305043001,0,0,0,0
530504300201,-9.425671,124.608784,6,4.48,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",8,0.230776271,5305043002,8,1,0,0
530504300202,-9.426521,124.606063,509,4.48,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",655,0.154998711,5305043002,655,1,0,0
530504300203,-9.429881,124.619589,11,4.48,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",14,0.40165155,5305043002,14,1,0,0
530504300204,-9.430444,124.623265,60,4.48,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",77,0.175800639,5305043002,77,1,0,0
530504300205,-9.430746,124.610057,15,4.48,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",19,0.108007907,5305043002,0,0,0,0
530504300206,-9.430751,124.625705,33,4.48,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",42,0.091870312,5305043002,0,0,0,0
530504300207,-9.432732,124.633723,147,4.48,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",189,0.12029255,5305043002,26,0.14,0,0
530504300301,-9.377529,124.55291,5,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",8,4.913161076,5305043003,8,1,8,8
530504300302,-9.409948,124.543292,268,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",446,3.274293472,5305043003,446,1,446,446
530504300303,-9.415304,124.586295,178,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",296,0.145193205,5305043003,296,1,0,0
530504300304,-9.421613,124.582081,722,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",1200,0.140660656,5305043003,1074,0.9,0,0
530504300305,-9.423611,124.592645,59,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",98,0.154031718,5305043003,98,1,0,0
530504300306,-9.424974,124.598171,19,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",31,0.044085832,5305043003,0,0,0,0
530504300307,-9.42586,124.602067,0,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",0,0.039853074,5305043003,0,0,0,0
530504300308,-9.427877,124.582798,671,4.25,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",1115,0.132588804,5305043003,0,0,0,0
530504300401,-9.260018,124.610014,165,3.96,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",165,6.089996318,5305043004,165,1,165,165
530504300402,-9.321692,124.635052,22,3.96,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",22,7.570497848,5305043004,22,1,22,22
530504300403,-9.322732,124.635685,27,3.96,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",27,7.438588172,5305043004,27,1,27,27
530504300404,-9.322828,124.63437,23,3.96,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",23,7.480264423,5305043004,23,1,23,23
530504300405,-9.229433,124.602829,21,3.96,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",21,2.629660889,5305043004,21,1,21,21
530504300406,-9.224643,124.600292,124,3.96,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",124,2.040743796,5305043004,124,1,124,124
530504300407,-9.242086,124.600983,1426,3.96,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",1426,3.93770901,5305043004,1426,1,1426,1426
530504300501,-9.375872,124.614476,150,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",150,3.727726496,5305043005,150,1,150,150
530504300502,-9.377899,124.592967,20,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",20,3.265057644,5305043005,20,1,20,20
530504300503,-9.338651,124.612141,46,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",46,7.1587063,5305043005,46,1,46,46
530504300504,-9.337166,124.61045,85,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",85,7.402795422,5305043005,85,1,85,85
530504300505,-9.34665,124.607152,129,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",129,6.712750279,5305043005,129,1,129,129
530504300506,-9.363717,124.607679,21,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",21,5.192708718,5305043005,21,1,21,21
530504300507,-9.372986,124.616734,18,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",18,3.765581338,5305043005,18,1,18,18
530504300508,-9.374681,124.615943,32,3.07,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",32,3.695156299,5305043005,32,1,32,32
530504400101,-9.358079,124.542887,437,3.74,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",437,6.564720057,5305044001,437,1,437,437
530504400201,-9.376111,124.548465,20,3.69,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",20,5.38779547,5305044002,20,1,20,20
530504400202,-9.348623,124.570342,985,3.69,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",985,6.66632136,5305044002,985,1,985,985
530504400203,-9.352593,124.564331,54,3.69,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",54,6.465069822,5305044002,54,1,54,54
530504400204,-9.359055,124.547385,5,3.69,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",5,6.807495494,5305044002,5,1,5,5
530504400205,-9.356674,124.558532,11,3.69,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",11,6.33486907,5305044002,11,1,11,11
530504400301,-9.387217,124.617365,44,3.87,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",46,2.780602445,5305044003,46,1,46,46
530504400302,-9.397805,124.590615,11,3.87,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",11,1.084611066,5305044003,11,1,11,11
530504400303,-9.399001,124.581856,83,3.87,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",86,1.005841578,5305044003,86,1,86,86
530504400304,-9.400125,124.587112,10,3.87,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",10,0.737422191,5305044003,0,0,0,0
530504400305,-9.416536,124.593776,1198,3.87,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",1242,0.808094665,5305044003,1214,0.98,0,0
530504400306,-9.407876,124.592305,12,3.87,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",12,0.636659138,5305044003,0,0,0,0
530504400307,-9.412123,124.598061,9,3.87,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",9,1.212830383,5305044003,9,1,9,9
530504400401,-9.347347,124.58234,639,3.83,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",639,6.579947176,5305044004,639,1,639,639
530504400402,-9.343269,124.576583,353,3.83,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",353,7.09948376,5305044004,353,1,353,353
530504400403,-9.364755,124.583874,47,3.83,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",47,4.650719881,5305044004,47,1,47,47
530504400501,-9.30988,124.585707,29,4.39,"Area Kupan","Area Kupan","NUSA TENGGARA TIMUR","BIG_Settlements",29,10.70078287,5305044005,29,1,29,29
